AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_nanbool,AssetsCurrent,AssetsCurrent_nanbool,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValue_nanbool,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecrease_nanbool,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare_nanbool,CommonStockSharesAuthorized,CommonStockSharesAuthorized_nanbool,CommonStockSharesIssued,CommonStockSharesIssued_nanbool,CommonStockSharesOutstanding,CommonStockSharesOutstanding_nanbool,CommonStockValue,CommonStockValue_nanbool,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowance_nanbool,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit_nanbool,InterestExpense,InterestExpense_nanbool,InterestPaid,InterestPaid_nanbool,Liabilities,Liabilities_nanbool,LiabilitiesAndStockholdersEquity,LiabilitiesAndStockholdersEquity_nanbool,LiabilitiesCurrent,LiabilitiesCurrent_nanbool,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivities_nanbool,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivities_nanbool,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities_nanbool,NetIncomeLoss,NetIncomeLoss_nanbool,OperatingIncomeLoss,OperatingIncomeLoss_nanbool,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment_nanbool,PreferredStockSharesAuthorized,PreferredStockSharesAuthorized_nanbool,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentGross_nanbool,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentNet_nanbool,RetainedEarningsAccumulatedDeficit,RetainedEarningsAccumulatedDeficit_nanbool,ShareBasedCompensation,ShareBasedCompensation_nanbool,StockholdersEquity,StockholdersEquity_nanbool,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasic_nanbool,Targets(Assets)
1752965000.0,0,11904442000.0,0,4921305000.0,0,-710580000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,374534000.0,0,1121743000.0,0,17621000.0,0,17595000.0,0,0.0,1,17930452000.0,0,8158079000.0,0,-3165416000.0,0,-1056411000.0,0,3486085000.0,0,2941498000.0,0,4300512000.0,0,321870000.0,0,0.0,1,2546409000.0,0,793444000.0,0,11758131000.0,0,671301000.0,0,5732035000.0,0,634216250.0,0,0.0
203900000.0,0,0.0,1,143185000.0,0,0.0,1,0.01,0,200000000.0,0,166494888.0,0,99940399.0,0,1665000.0,0,7220000.0,0,26279000.0,0,150062000.0,0,150026000.0,0,14059951000.0,0,15640021000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,95916000.0,0,0.0,1,0.0,1,5000000.0,0,0.0,1,111622000.0,0,1992833000.0,0,8672000.0,0,1580070000.0,0,98384443.0,0,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
343601000.0,0,96135000.0,0,16704000.0,0,-858000.0,0,0.0,1,0.0,1,0.0,1,53747000.0,0,0.0,1,-26439000.0,0,6290000.0,0,79724000.0,0,81363000.0,0,988819000.0,0,811275000.0,0,118708000.0,0,0.0,1,0.0,1,0.0,1,6795000.0,0,113199000.0,0,13661000.0,0,500000.0,0,500972000.0,0,157371000.0,0,-414282000.0,0,0.0,1,-177544000.0,0,52273000.0,0,1.0
110253000.0,0,284973000.0,0,80493000.0,0,0.0,1,0.01,0,300000000.0,0,59463200.0,0,57100000.0,0,595000.0,0,234000.0,0,45051000.0,0,7149000.0,0,0.0,1,906814000.0,0,1327619000.0,0,213968000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,127094000.0,0,0.0,1,25000000.0,0,196854000.0,0,86601000.0,0,235945000.0,0,11363000.0,0,384043000.0,0,57343000.0,0,1.0
14810000.0,0,119659000.0,0,86212000.0,0,-5455000.0,0,0.01,0,50000000.0,0,12854517.0,0,11386240.0,0,0.0,1,40121000.0,0,-484000.0,0,2000.0,0,2000.0,0,43525000.0,0,139891000.0,0,38636000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,-969000.0,0,0.0,1,5000000.0,0,20067000.0,0,5257000.0,0,-798171000.0,0,7446000.0,0,96366000.0,0,11188000.0,0,0.0
15804.0,0,1855.0,0,0.0,1,0.0,1,0.001,0,100000000.0,0,4308320.0,0,4308320.0,0,4308.0,0,-113606.0,0,0.0,1,0.0,1,0.0,1,300481.0,0,9941.0,0,300481.0,0,16850.0,0,0.0,1,-25999.0,0,-59688.0,0,-58938.0,0,0.0,1,1000000.0,0,23890.0,0,8086.0,0,-324590.0,0,0.0,1,-290540.0,0,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
982833000.0,0,474054000.0,0,891000.0,0,-787000.0,0,0.01,0,250000000.0,0,51158968.0,0,51158968.0,0,512000.0,0,0.0,1,-2189000.0,0,79734000.0,0,0.0,1,0.0,1,2312552000.0,0,265409000.0,0,101563000.0,0,-367646000.0,0,265296000.0,0,-7979000.0,0,74996000.0,0,457618000.0,0,0.0,1,2749886000.0,0,1767053000.0,0,-11133000.0,0,47184000.0,0,0.0,1,47236000.0,0,1.0
0.0,1,344047.0,0,233551.0,0,0.0,1,0.001,0,450000000.0,0,49130616.0,0,49130616.0,0,49131.0,0,0.0,1,0.0,1,-18324.0,0,0.0,0,1982051.0,0,419178.0,0,1982051.0,0,352850.0,0,0.0,0,-170917.0,0,-562520.0,0,0.0,1,0.0,1,0.0,1,0.0,1,2809.0,0,-2166283.0,0,0.0,1,-1562873.0,0,0.0,1,0.0
0.0,1,6500.0,0,0.0,1,0.0,1,0.001,0,90000000.0,0,52982199.0,0,52982199.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,29521.0,0,157506500.0,0,29521.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,-23021.0,0,0.0,1,157476979.0,0,0.0,1,1.0
388200000.0,0,1319000000.0,0,319400000.0,0,-61300000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,9800000.0,0,78900000.0,0,5700000.0,0,0.0,1,1134000000.0,0,2515300000.0,0,605200000.0,0,0.0,1,0.0,1,263900000.0,0,207800000.0,0,345300000.0,0,0.0,1,3000000.0,0,815900000.0,0,427700000.0,0,1135500000.0,0,0.0,1,1381300000.0,0,90293504.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
1121100000.0,0,753600000.0,0,77000000.0,0,-50300000.0,0,0.01,0,600000000.0,0,63607090.0,0,0.0,1,600000.0,0,40200000.0,0,83800000.0,0,46500000.0,0,53400000.0,0,0.0,1,1783100000.0,0,747400000.0,0,-209000000.0,0,-62300000.0,0,282100000.0,0,214400000.0,0,367700000.0,0,69400000.0,0,200000000.0,0,1411400000.0,0,290300000.0,0,1348200000.0,0,18900000.0,0,185800000.0,0,50100000.0,0,1.0
22180000.0,0,0.0,1,294335000.0,0,69073000.0,0,0.5,0,40000000.0,0,11931147.0,0,0.0,1,5966000.0,0,0.0,1,7759000.0,0,2460000.0,0,0.0,1,1300299000.0,0,1500731000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,24033000.0,0,0.0,1,6291000.0,0,2000000.0,0,39089000.0,0,16909000.0,0,90635000.0,0,2041000.0,0,200432000.0,0,11479025.0,0,1.0
0.0,1,0.0,1,14015898.0,0,2518.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,9553200.0,0,8791000.0,0,205144755.0,0,177777073.0,0,0.0,1,-9298325.0,0,-2539791.0,0,11840634.0,0,1024850.0,0,10902593.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,271100.0,0,0.0,1,-169300.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,4665800.0,0,27500.0,0,0.0,1,0.0,1,0.0,1,-4109200.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
-17221.0,0,1271128.0,0,1241487.0,0,108513.0,0,0.0,0,500000000.0,0,35750000.0,0,35750000.0,0,127400.0,0,0.0,1,0.0,1,-2139485.0,0,41487.0,0,20116214.0,0,11243034.0,0,7121192.0,0,2077284.0,0,-168540.0,0,-1800231.0,0,-6804749.0,0,0.0,1,0.0,1,20000000.0,0,149829.0,0,132609.0,0,-15324264.0,0,0.0,1,-8873179.0,0,0.0,1,1.0
0.0,1,680733.0,0,198470.0,0,-508171.0,0,0.015,0,200000000.0,0,81892352.0,0,81892352.0,0,1228385.0,0,0.0,1,0.0,0,660580.0,0,79401.0,0,0.0,1,1493240.0,0,10285083.0,0,920893.0,0,-73849.0,0,-1355215.0,0,-1873505.0,0,-1252925.0,0,73849.0,0,10000000.0,0,0.0,1,77690.0,0,-38560694.0,0,0.0,1,-8791843.0,0,0.0,1,0.0
0.0,1,0.0,1,8082792.0,0,467649.0,0,0.1,0,42000000.0,0,24372083.0,0,24372083.0,0,0.0,1,0.0,1,0.0,1,10194472.0,0,0.0,1,269441871.0,0,478268976.0,0,0.0,1,0.0,1,0.0,1,0.0,1,4237803.0,0,0.0,1,0.0,1,3663800.0,0,0.0,1,0.0,1,-667793.0,0,922944.0,0,208827105.0,0,22496103.0,0,0.0
0.0,1,205.0,0,0.0,1,0.0,1,0.001,0,45000000.0,0,5073000.0,0,5073000.0,0,5073.0,0,45702.0,0,0.0,1,0.0,1,0.0,1,35594.0,0,205.0,0,35594.0,0,0.0,1,0.0,1,0.0,1,-36244.0,0,-35914.0,0,0.0,1,5000000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,-35389.0,0,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
308181.0,0,6290764.0,0,75612.0,0,-557634.0,0,0.0,0,180000000.0,0,39750000.0,0,39750000.0,0,398.0,0,0.0,1,-54029.0,0,62187.0,0,0.0,1,1312587.0,0,8776083.0,0,1312587.0,0,-47585.0,0,1299207.0,0,-1810626.0,0,-109.0,0,0.0,1,0.0,1,0.0,1,329960.0,0,21779.0,0,-4977383.0,0,0.0,1,7463496.0,0,0.0,1,0.0
19690000.0,0,0.0,1,39251000.0,0,11930000.0,0,0.01,0,35000000.0,0,12776426.0,0,12776426.0,0,128000.0,0,300000.0,0,1988000.0,0,8243000.0,0,8306000.0,0,1192794000.0,0,1350533000.0,0,0.0,1,-3490000.0,0,-2340000.0,0,17760000.0,0,4411000.0,0,0.0,1,3217000.0,0,1000000.0,0,41401000.0,0,21711000.0,0,37497000.0,0,746000.0,0,157739000.0,0,12313549.0,0,0.0
84314.0,0,4125104.0,0,471194.0,0,-6009021.0,0,0.001,0,50000000.0,0,16761911.0,0,16761911.0,0,0.0,1,5695446.0,0,767333.0,0,348975.0,0,103068.0,0,4116673.0,0,4928483.0,0,3997230.0,0,1269481.0,0,-1077505.0,0,-6290997.0,0,-13852249.0,0,-12718483.0,0,0.0,1,1000000.0,0,796333.0,0,712019.0,0,-15231903.0,0,1766579.0,0,811810.0,0,16415152.0,0,0.0
0.0,1,0.0,1,59357000.0,0,10370000.0,0,0.01,0,490000000.0,0,0.0,1,43701669.0,0,437000.0,0,0.0,1,460000.0,0,52965000.0,0,0.0,1,1175186000.0,0,1941762000.0,0,0.0,1,57599000.0,0,-152840000.0,0,105611000.0,0,21756000.0,0,83669000.0,0,0.0,1,10000000.0,0,0.0,1,0.0,1,-60291000.0,0,3666000.0,0,735303000.0,0,42041126.0,0,0.0
1490000.0,0,52836000.0,0,51174000.0,0,45686000.0,0,0.0,0,120000000.0,0,20125049.0,0,20125049.0,0,2000.0,0,45020.0,0,0.0,1,1083000.0,0,0.0,1,0.0,1,53393000.0,0,8061000.0,0,0.0,1,0.0,1,0.0,1,-23342000.0,0,0.0,1,225000.0,0,5000000.0,0,1832000.0,0,342000.0,0,-121781000.0,0,885000.0,0,45325000.0,0,0.0,1,0.0
845732000.0,0,269074000.0,0,34924000.0,0,7539000.0,0,0.1,0,100000000.0,0,0.0,1,63820126.0,0,6414000.0,0,1504000.0,0,-11304000.0,0,38781000.0,0,43690000.0,0,676525000.0,0,1171589000.0,0,147192000.0,0,-73584000.0,0,-151918000.0,0,233041000.0,0,-38018000.0,0,23984000.0,0,175378000.0,0,10000000.0,0,1702273000.0,0,856541000.0,0,19223000.0,0,7617000.0,0,495064000.0,0,63161000.0,0,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
180787000.0,0,933019000.0,0,166922000.0,0,43171000.0,0,0.01,0,150000000.0,0,105840586.0,0,0.0,1,1058000.0,0,-9055000.0,0,47883000.0,0,0.0,1,22865000.0,0,1325583000.0,0,3097270000.0,0,362441000.0,0,17167000.0,0,-151300000.0,0,185482000.0,0,167896000.0,0,237745000.0,0,0.0,1,5000000.0,0,525049000.0,0,344262000.0,0,797514000.0,0,12197000.0,0,1771687000.0,0,101703000.0,0,0.0
17834000.0,0,0.0,1,30297000.0,0,-25111000.0,0,10.0,0,8000000.0,0,4900576.0,0,4900576.0,0,49006000.0,0,0.0,1,3556000.0,0,2428000.0,0,0.0,1,1056411000.0,0,1170995000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,43607000.0,0,25773000.0,0,67609000.0,0,0.0,1,114489000.0,0,4963826.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,782000000.0,0,-421000000.0,0,1.0,0,400000000.0,0,281352782.0,0,0.0,1,281000000.0,0,0.0,0,72000000.0,0,210000000.0,0,0.0,1,12334000000.0,0,16284000000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,569000000.0,0,0.0,1,13000000.0,0,10000000.0,0,0.0,1,0.0,1,2858000000.0,0,0.0,1,3929000000.0,0,188171503.0,0,1.0
1700000000.0,0,6879000000.0,0,3954000000.0,0,729000000.0,0,0.01,0,600000000.0,0,220500000.0,0,219800000.0,0,2000000.0,0,226000000.0,0,-465000000.0,0,147000000.0,0,0.0,1,0.0,1,10423000000.0,0,2250000000.0,0,-1715000000.0,0,3208000000.0,0,-685000000.0,0,1299000000.0,0,-1006000000.0,0,0.0,1,0.0,1,2249000000.0,0,549000000.0,0,3410000000.0,0,94000000.0,0,2735000000.0,0,245600000.0,0,1.0
19091000000.0,0,8269000000.0,0,1877000000.0,0,440000000.0,0,1.0,0,1800000000.0,0,1303813830.0,0,1216663661.0,0,1304000000.0,0,1668000000.0,0,320000000.0,0,473000000.0,0,0.0,1,22605000000.0,0,37399000000.0,0,5541000000.0,0,0.0,1,0.0,1,1674000000.0,0,268000000.0,0,0.0,1,1219000000.0,0,0.0,1,34051000000.0,0,16426000000.0,0,9379000000.0,0,87000000.0,0,12306000000.0,0,1162000000.0,0,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
588969000.0,0,510706000.0,0,165610000.0,0,80047000.0,0,1.0,0,100000000.0,0,23130503.0,0,23130503.0,0,23130000.0,0,15914000.0,0,130418000.0,0,2577000.0,0,3548000.0,0,0.0,1,1111252000.0,0,147635000.0,0,-55308000.0,0,-171112000.0,0,306467000.0,0,249048000.0,0,381922000.0,0,171626000.0,0,0.0,1,1185094000.0,0,596125000.0,0,724696000.0,0,12396000.0,0,897948000.0,0,22441000.0,0,0.0
27047000.0,0,810261000.0,0,680613000.0,0,427939000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1309000.0,0,0.0,1,19000.0,0,193656000.0,0,865662000.0,0,180274000.0,0,0.0,1,0.0,1,0.0,1,5873000.0,0,6324000.0,0,36748000.0,0,10000000.0,0,72674000.0,0,45627000.0,0,11191000.0,0,47018000.0,0,672006000.0,0,67591000.0,0,0.0
20068.0,0,196028.0,0,0.0,1,-16677.0,0,0.001,0,200000000.0,0,34760008.0,0,34760008.0,0,34760.0,0,0.0,1,0.0,0,16068.0,0,12527.0,0,458438.0,0,196179.0,0,0.0,1,11096.0,0,0.0,0,-22922.0,0,-47237.0,0,-19848.0,0,0.0,1,50000000.0,0,0.0,1,151.0,0,-218661.0,0,0.0,1,-262259.0,0,0.0,1,0.0
0.0,1,68093000.0,0,2399000.0,0,100000.0,0,0.521,0,36000000.0,0,20286840.0,0,20286840.0,0,10567000.0,0,0.0,1,24971000.0,0,0.0,1,21046000.0,0,0.0,1,1269304000.0,0,44694000.0,0,31829000.0,0,-97640000.0,0,65911000.0,0,51806000.0,0,92878000.0,0,0.0,1,176407.0,0,1413151000.0,0,62201000.0,0,280773000.0,0,1031000.0,0,360155000.0,0,20227297.0,0,0.0
353881000.0,0,953871000.0,0,159985000.0,0,-36448000.0,0,0.01,0,300000000.0,0,52425895.0,0,0.0,1,524000.0,0,1577000.0,0,104543000.0,0,7266000.0,0,6142000.0,0,829853000.0,0,1432194000.0,0,513549000.0,0,-127502000.0,0,-47636000.0,0,138711000.0,0,172984000.0,0,284609000.0,0,0.0,1,25000000.0,0,547770000.0,0,193889000.0,0,-1108891000.0,0,15606000.0,0,602341000.0,0,52736000.0,0,1.0
94014000.0,0,991223000.0,0,117583000.0,0,58911000.0,0,0.001,0,200000000.0,0,46679565.0,0,46679565.0,0,64000.0,0,22550000.0,0,44136000.0,0,4456000.0,0,4360000.0,0,807645000.0,0,1286430000.0,0,744114000.0,0,0.0,1,0.0,1,0.0,1,94735000.0,0,128519000.0,0,0.0,1,50000000.0,0,146334000.0,0,52320000.0,0,617868000.0,0,3195000.0,0,478127000.0,0,46247000.0,0,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
1880330.0,0,199370.0,0,0.0,1,0.0,1,0.001,0,400000000.0,0,194656710.0,0,194656710.0,0,194657.0,0,5200000.0,0,0.0,1,97913.0,0,0.0,1,3564641.0,0,227975.0,0,3564641.0,0,0.0,1,0.0,1,0.0,1,-1097684.0,0,-1346726.0,0,0.0,1,25000000.0,0,1908935.0,0,28605.0,0,-43857548.0,0,0.0,1,-3336666.0,0,0.0,1,0.0
702000.0,0,8988000.0,0,8496000.0,0,-2894000.0,0,0.0,0,100000000.0,0,21984272.0,0,11788045.0,0,2000.0,0,17935000.0,0,0.0,0,0.0,1,0.0,1,0.0,1,9189000.0,0,1334000.0,0,0.0,1,0.0,1,0.0,1,-8800000.0,0,-8826000.0,0,95000.0,0,10000000.0,0,0.0,1,183000.0,0,-46882000.0,0,1846000.0,0,2745000.0,0,0.0,1,0.0
0.0,1,0.0,1,376.0,0,358.0,0,0.0,1,0.0,1,0.0,1,181005.0,0,181.0,0,0.0,1,0.0,1,17603.0,0,0.0,1,135246.0,0,376.0,0,135246.0,0,37736.0,0,0.0,1,-37378.0,0,-53782.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,-236870.0,0,0.0,1,-134870.0,0,0.0,1,0.0
313000000.0,0,1618000000.0,0,443000000.0,0,13000000.0,0,0.0,0,500000000.0,0,74000000.0,0,74000000.0,0,0.0,0,120000000.0,0,47000000.0,0,75000000.0,0,74000000.0,0,0.0,1,3281000000.0,0,951000000.0,0,0.0,1,0.0,1,0.0,1,-323000000.0,0,-214000000.0,0,29000000.0,0,10000000.0,0,621000000.0,0,308000000.0,0,-424000000.0,0,42000000.0,0,998000000.0,0,74000000.0,0,0.0
0.0,1,303715.0,0,84663.0,0,36136.0,0,0.001,0,300000000.0,0,429475.0,0,429475.0,0,42865.0,0,-1320879.0,0,0.0,0,-81955.0,0,0.0,1,3688463.0,0,303715.0,0,3688463.0,0,1250000.0,0,0.0,1,-1213863.0,0,-1320879.0,0,-1245432.0,0,0.0,1,10000000.0,0,0.0,1,0.0,1,-8714915.0,0,0.0,1,-3384748.0,0,429475.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,39431.0,0,11833.0,0,0.0,1,0.0,1,0.0,1,0.0,1,243917011.0,0,241917.0,0,0.0,1,0.0,1,0.0,1,0.0,1,328088.0,0,197168.0,0,328088.0,0,107500.0,0,-4060.0,0,-200601.0,0,-317213.0,0,0.0,1,0.0,1,0.0,1,0.0,1,157737.0,0,0.0,1,0.0,1,-76920.0,0,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,827.0,0,-3578.0,0,0.001,0,30000000.0,0,1260773.0,0,1260773.0,0,1261.0,0,314000.0,0,0.0,0,2968.0,0,0.0,0,0.0,1,827.0,0,61714.0,0,30968.0,0,0.0,1,-34546.0,0,-33243.0,0,0.0,1,0.0,1,5000000.0,0,0.0,1,0.0,1,-1578567.0,0,0.0,1,-60887.0,0,1260773.0,0,1.0
1193800000.0,0,1429600000.0,0,332800000.0,0,60100000.0,0,0.01,0,600000000.0,0,198800000.0,0,0.0,1,0.0,1,27100000.0,0,70300000.0,0,41800000.0,0,40100000.0,0,0.0,1,3140600000.0,0,992200000.0,0,-203600000.0,0,-102700000.0,0,381900000.0,0,98000000.0,0,0.0,1,94100000.0,0,100000000.0,0,1752700000.0,0,558900000.0,0,2061300000.0,0,41600000.0,0,1146500000.0,0,141400000.0,0,1.0
0.0,1,0.0,1,77657233.0,0,39246042.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,14173728.0,0,690656190.0,0,0.0,1,0.0,1,0.0,1,0.0,1,100451964.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
11860000.0,0,0.0,1,40439000.0,0,-15409000.0,0,0.01,0,15000000.0,0,7949665.0,0,7171282.0,0,79000.0,0,0.0,0,-201000.0,0,8879000.0,0,8977000.0,0,837383000.0,0,935785000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,2199000.0,0,0.0,1,1168000.0,0,500000.0,0,34800000.0,0,22940000.0,0,45729000.0,0,164000.0,0,98402000.0,0,7306078.0,0,1.0
122752.0,0,56235344.0,0,0.0,1,0.0,1,0.001,0,250000000.0,0,156097019.0,0,156097019.0,0,156097.0,0,43091437.0,0,0.0,1,1165981.0,0,0.0,1,0.0,1,59079488.0,0,10690381.0,0,43298099.0,0,-606756.0,0,-45520996.0,0,-54217210.0,0,-54041061.0,0,30962.0,0,10000000.0,0,186045.0,0,63293.0,0,-134749836.0,0,4239358.0,0,48389107.0,0,0.0,1,0.0
